message_id,raw_text,clean_text,channel,language,sender_id,receiver_id,sender_role,timestamp,attack_label,manipulation_tactic,intent_stage,source_dataset,confidence_label
facdea62-a7bc-4e50-a0dc-00477f81442c,I love you both too :-),I love you both too :-),sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
c7d84979-0768-4686-a610-5101d023bc1b,Lol u still feeling sick?,Lol u still feeling sick?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e3038e30-8164-4ccd-81ec-1aa29c055039,Din i tell u jus now 420,Din i tell u jus now 420,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
5c304825-f04e-4a2c-89df-5198c04e839d,am up to my eyes in philosophy,am up to my eyes in philosophy,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
8c1da917-2be3-4199-b0a0-9f75cc1b747c,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
d1f92d97-c320-4995-b99b-11a83cb9a4d7,Ok lor. I'm in town now lei.,Ok lor. I'm in town now lei.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
46e2dbae-381e-4cf4-9e1b-f56dcaab3b0b,I had it already..sabarish asked me to go..,I had it already..sabarish asked me to go..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
20c6f54b-6bfe-4199-bf38-60f4d183f9a3,No da. . Vijay going to talk in jaya tv,No da. . Vijay going to talk in jaya tv,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a99e5caa-1dff-41b8-8a95-ebe82fe3893c,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
3f86bedf-09ff-4789-811c-18824509308d,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b126f688-b890-431d-bdf9-3cb8155fd26e,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
82a13ff3-e08c-47b6-b47e-5e78ad16a472,Still chance there. If you search hard you will get it..let have a try :),Still chance there. If you search hard you will get it..let have a try :),sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
5bc2e5a3-d794-4bbb-9db8-a38f65878f39,"Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.","Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.",sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
d00b90d4-80b9-4899-8d6a-ea3c61316b2c,Do you always celebrate NY's with your family ?,Do you always celebrate NY's with your family ?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
316f552d-f613-4f9d-b87a-c4e7d15d6196,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-","We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f859517b-e8b2-4b52-a128-623ac9cbb039,Its ok..come to my home it vl nice to meet and v can chat..,Its ok..come to my home it vl nice to meet and v can chat..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
d2042178-26c0-46a5-ab56-d3168afcc4b1,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,sms,en,unknown,unknown,unknown,,smishing,reward,exploit,uci_sms,high
d41f4232-151f-4339-bd02-12e2e7c3be41,Sent me de webadres for geting salary slip,Sent me de webadres for geting salary slip,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
52b6ffb5-6ec8-47e4-a671-0a3d5980c445,She's fine. Sends her greetings,She's fine. Sends her greetings,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
dbe75d5a-0a59-46ea-a014-3f039430388c,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
ddfa3d5b-9f9f-4d4e-90ef-63d33c49d406,But you dint in touch with me.,But you dint in touch with me.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
19d96bb7-2f6b-4f36-b8c4-abee6a4dd6e0,"Yup, leaving right now, be back soon","Yup, leaving right now, be back soon",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e0682208-755c-4305-af0f-3edabca93ef7,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
d49ad515-20f3-4045-b7ab-c2349768329d,Yeah sure I'll leave in a min,Yeah sure I'll leave in a min,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
23fd6916-7e04-4343-950e-a711c98b31ae,And do you have any one that can teach me how to ship cars.,And do you have any one that can teach me how to ship cars.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
01edef99-360e-431b-88b5-f5c391ad2f07,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL","The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
bd4add8f-8090-4029-9fac-9f6864b759d8,Yeah confirmed for you staying at  that weekend,Yeah confirmed for you staying at that weekend,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
70ecb9d1-6714-4912-b50c-77d395c353c3,They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..,They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
2c6b6418-8b8c-480a-adab-0f0766e72cd7,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.","Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
d42fb587-43ba-4bbe-8bd2-fcf638f42b5d,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning","Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
c29aba7c-5b64-43ae-814f-78042df82487,Ard 4 lor...,Ard 4 lor...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6feaf9d0-116a-4171-b9c5-0d3e4def7cc6,You are right. Meanwhile how's project twins comin up,You are right. Meanwhile how's project twins comin up,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
29b9afc2-ec92-4150-9ae5-1dffb2116db4,I sent your maga that money yesterday oh.,I sent your maga that money yesterday oh.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
2757ac98-3f14-4610-ac88-889a33a7f8ef,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
94c1ffbb-422e-4980-9541-602e45eea213,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
d3a6e3d2-4606-4e1c-9af5-fa56a18454e2,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
11967a15-0b22-4005-8eb4-6ac30966cd53,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
59da90b0-a5cc-4e25-a03c-3b1d5b92c453,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
ba46252f-afc8-45f7-b1b0-217cc83293f9,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9c2f33af-9f3e-4b6b-92e3-6a4352949f9e,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
68917ed7-1186-4c65-b2f7-16a00112de03,How much would it cost to hire a hitman,How much would it cost to hire a hitman,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
cb9e9104-f579-427a-9930-201490689894,I anything lor...,I anything lor...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7745eab7-7600-4cee-8889-e97424302c54,"Sorry, I'll call later","Sorry, I'll call later",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
832b10d7-989a-4b23-9ada-cfec42da3691,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,sms,en,unknown,unknown,unknown,,smishing,reward,exploit,uci_sms,high
5a51219d-ef29-4e89-bf90-7c34d2a685c9,Huh but i cant go 2 ur house empty handed right?,Huh but i cant go 2 ur house empty handed right?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
1804fcf2-70d0-456d-8d31-2cac65ddc233,Good morning princess! Happy New Year!,Good morning princess! Happy New Year!,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
df6b9579-59df-44fd-90b4-867b74f5f231,Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
62d04f60-1bf6-4a97-ae41-396a49c3c4ad,"Aight, we'll head out in a few","Aight, we'll head out in a few",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
0a3d0e07-2583-4754-959a-b42db521415b,Then wat r u doing now? Busy wif work?,Then wat r u doing now? Busy wif work?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b47c6742-ea40-422d-b898-671f6b41f96d,I know you mood off today,I know you mood off today,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
67cef959-4427-4a62-83f3-a3433e454772,"Jay told me already, will do","Jay told me already, will do",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
c1fa0ed3-aa08-40e4-aeaf-843ae45a9b1b,Cps is causing the outages to conserve energy.,Cps is causing the outages to conserve energy.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f26facaf-0825-49cf-b508-f3b49f0c5f7f,"I'm not sure, I was just checking out what was happening around the area","I'm not sure, I was just checking out what was happening around the area",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b0044f67-d999-4341-9d45-1464baae6243,Hey morning what you come to ask:-) pa...,Hey morning what you come to ask:-) pa...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
858d8ceb-4f49-4c9d-969c-6f198a07455b,Jordan got voted out last nite!,Jordan got voted out last nite!,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
58949cf6-e30a-4dd7-a4c2-29347782844e,"That means you got an A in epi, she.s fine. She.s here now.","That means you got an A in epi, she.s fine. She.s here now.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
82af115b-3efe-413e-bbe2-db5d8ac8f924,I have no idea where you are,I have no idea where you are,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
dee202a6-bef7-4707-af29-6b26cd7538fc,Pls come quick cant bare this.,Pls come quick cant bare this.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b14f6fbb-4f6b-4459-946b-ebe6851bec90,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav &lt;#&gt; IQ. Tis s IAS question try to answer.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a637dc04-0156-4201-a62c-43e9d215ce7f,"Call me. I m unable to cal. Lets meet bhaskar, and deep","Call me. I m unable to cal. Lets meet bhaskar, and deep",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6006a22b-5e35-42a2-987e-85d42f7a14a9,No. I.ll meet you in the library,No. I.ll meet you in the library,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
88716d93-034b-429c-baad-daaaa45b55cd,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure","K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
411decee-3afd-424c-9a98-318215f55198,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
